0,1
1,2
2,1
3,0
4,2
5,0
6,0
7,0
8,0
9,2
10,1
11,0
12,0
13,1
14,3
15,2
16,2
17,2
18,0
19,1
20,1
21,0
22,1
23,0
24,1
25,2
26,1
27,0
28,1
29,1
30,0
31,0
32,1
33,1
34,0
35,0
36,2
37,2
38,3
39,0
40,2
41,2
42,1
43,0
44,0
45,0
46,0
47,0
48,1
49,1
50,4
51,1
52,2
53,3
54,2
55,0
56,0
57,3
58,0
59,3
60,0
61,0
62,1
63,1
64,2
65,0
66,0
67,1
68,1
69,0
70,2
71,0
72,1
73,0
74,1
75,0
76,0
77,1
78,0
79,2
80,2
81,0
82,2
83,0
84,1
85,2
86,2
87,1
88,2
89,2
90,0
91,1
92,1
93,1
94,0
95,2
96,1
97,2
98,1
99,2
100,1
101,1
102,1
103,1
104,0
105,1
106,0
107,0
108,0
109,3
110,1
111,2
112,1
113,0
114,0
115,1
116,0
117,1
118,3
119,0
120,1
121,0
122,0
123,1
124,2
125,0
126,0
127,0
128,1
129,0
130,2
131,1
132,3
133,2
134,0
135,0
136,0
137,0
138,1
139,2
140,2
141,2
142,0
143,2
144,3
145,2
146,0
147,1
148,0
149,0
150,1
151,0
152,1
153,1
154,1
155,0
156,1
157,2
158,0
159,4
160,1
161,2
162,0
163,0
164,0
165,1
166,0
167,3
168,0
169,1
170,4
171,1
172,4
173,0
174,1
175,1
176,0
177,2
178,1
179,4
180,1
181,0
182,1
183,2
184,0
185,0
186,0
187,1
188,3
189,1
190,3
191,1
192,0
193,1
194,0
195,1
196,0
197,1
198,0
199,2
200,0
201,2
202,1
203,1
204,0
205,1
206,4
207,2
208,2
209,2
210,1
211,0
212,0
213,2
214,2
215,1
216,0
217,1
218,1
219,0
220,1
221,2
222,3
223,2
224,2
225,2
226,0
227,1
228,0
229,1
230,3
231,2
232,1
233,1
234,2
235,0
236,1
237,2
238,1
239,0
240,0
241,1
242,2
243,0
244,0
245,1
246,0
247,2
248,1
249,1
250,2
251,1
252,2
253,0
254,0
255,1
256,0
257,0
258,3
259,2
260,1
261,2
262,2
263,1
264,2
265,0
266,0
267,1
268,1
269,1
270,2
271,0
272,1
273,2
274,1
275,3
276,2
277,2
278,2
279,1
280,0
281,1
282,1
283,1
284,2
285,2
286,0
287,2
288,1
289,2
290,1
291,0
292,0
293,1
294,2
295,2
296,0
297,0
298,1
299,0
300,1
301,1
302,2
303,0
304,4
305,1
306,0
307,1
308,1
309,0
310,3
311,2
312,1
313,0
314,2
315,0
316,4
317,1
318,0
319,0
320,1
321,1
322,1
323,1
324,2
325,0
326,0
327,2
328,1
329,1
330,1
331,1
332,2
333,0
334,0
335,0
336,1
337,0
338,0
339,1
340,2
341,3
342,3
343,3
344,0
345,2
346,1
347,1
348,2
349,1
350,0
351,0
352,4
353,0
354,1
355,0
356,1
357,0
358,3
359,0
360,0
361,2
362,2
363,0
364,0
365,0
366,1
367,3
368,0
369,2
370,1
371,2
372,3
373,1
374,0
375,2
376,1
377,1
378,0
379,0
380,1
381,1
382,0
383,2
384,0
385,0
386,2
387,0
388,1
389,1
390,1
391,4
392,0
393,1
394,1
395,0
396,1
397,1
398,0
399,1
400,2
401,1
402,2
403,1
404,0
405,1
406,3
407,1
408,0
409,0
410,0
411,1
412,1
413,4
414,0
415,1
416,1
417,1
418,1
419,4
420,1
421,1
422,0
423,1
424,2
425,2
426,0
427,0
428,0
429,2
430,2
431,1
432,1
433,2
434,1
435,0
436,2
437,2
438,0
439,1
440,0
441,1
442,1
443,2
444,3
445,0
446,0
447,1
448,2
449,1
450,3
451,1
452,2
453,2
454,0
455,2
456,0
457,2
458,0
459,1
460,0
461,0
462,0
463,1
464,2
465,2
466,1
467,2
468,1
469,1
470,1
471,2
472,0
473,1
474,1
475,0
476,2
477,2
478,1
479,0
480,1
481,0
482,2
483,1
484,2
485,1
486,1
487,0
488,2
489,1
490,4
491,2
492,1
493,2
494,2
495,1
496,2
497,1
498,1
499,1
500,0
501,0
502,0
503,3
504,1
505,0
506,2
507,0
508,1
509,0
510,2
511,0
512,1
513,0
514,0
515,3
516,1
517,2
518,0
519,2
520,0
521,2
522,0
523,0
524,0
525,2
526,1
527,1
528,1
529,0
530,0
531,0
532,2
533,1
534,0
535,0
536,1
537,0
538,2
539,0
540,1
541,1
542,1
543,0
544,2
545,0
546,2
547,1
548,1
549,0
550,0
551,2
552,0
553,1
554,1
555,1
556,0
557,2
558,0
559,2
560,4
561,3
562,1
563,1
564,0
565,1
566,1
567,1
568,0
569,0
570,1
571,1
572,3
573,1
574,1
575,4
576,0
577,2
578,0
579,1
580,2
581,0
582,2
583,0
584,2
585,0
586,0
587,1
588,3
589,1
590,3
591,3
592,1
593,0
594,0
595,0
596,1
597,2
598,1
599,0
600,1
601,1
602,0
603,0
604,2
605,2
606,1
607,1
608,1
609,0
610,3
611,2
612,1
613,1
614,2
615,0
616,2
617,0
618,1
619,1
620,2
621,0
622,0
623,3
624,1
625,0
626,2
627,1
628,1
629,1
630,0
631,1
632,0
633,2
634,2
635,0
636,2
637,1
638,2
639,0
640,0
641,0
642,0
643,0
644,1
645,0
646,2
647,0
648,1
649,2
650,0
651,1
652,1
653,1
654,4
655,2
656,3
657,1
658,1
659,1
660,0
661,2
662,3
663,0
664,0
665,0
666,0
667,1
668,1
669,3
670,2
671,0
672,0
673,3
674,2
675,1
676,2
677,1
678,0
679,3
680,2
681,2
682,1
683,0
684,1
685,1
686,3
687,1
688,2
689,0
690,1
691,1
692,1
693,0
694,2
695,0
696,2
697,1
698,1
699,2
700,1
701,1
702,1
703,0
704,0
705,0
706,0
707,1
708,2
709,2
710,3
711,1
712,0
713,0
714,1
715,0
716,2
717,1
718,2
719,0
720,0
721,1
722,2
723,1
724,0
725,0
726,1
727,1
728,0
729,1
730,1
731,0
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,0
740,4
741,4
742,0
743,1
744,1
745,0
746,1
747,1
748,0
749,2
750,1
751,1
752,1
753,2
754,1
755,2
756,0
757,0
758,4
759,1
760,4
761,0
762,3
763,1
764,2
765,1
766,0
767,0
768,4
769,0
770,1
771,0
772,1
773,0
774,0
775,1
776,1
777,1
778,2
779,0
780,1
781,1
782,2
783,0
784,1
785,1
786,1
787,1
788,1
789,0
790,2
791,2
792,2
793,0
794,1
795,0
796,0
797,0
798,0
799,1
800,0
801,0
802,0
803,1
804,2
805,1
806,1
807,0
808,1
809,0
810,1
811,2
812,2
813,1
814,1
815,1
816,1
817,2
818,2
819,1
820,1
821,0
822,1
823,2
824,0
825,1
826,0
827,0
828,2
829,0
830,1
831,0
832,1
833,2
834,4
835,1
836,1
837,3
838,1
839,1
840,1
841,1
842,3
843,2
844,1
845,2
846,0
847,2
848,1
849,2
850,0
851,1
852,1
853,2
854,2
855,2
856,4
857,0
858,0
859,1
860,2
861,2
862,1
863,1
864,1
865,3
866,0
867,0
868,0
869,1
870,0
871,1
872,1
873,4
874,0
875,4
876,2
877,1
878,0
879,0
880,1
881,2
882,0
883,2
884,0
885,0
886,1
887,1
888,2
889,1
890,0
891,4
892,1
893,7
894,2
895,1
896,0
897,1
898,1
899,1
900,2
901,1
902,3
903,3
904,2
905,3
906,1
907,2
908,1
909,1
910,1
911,0
912,0
913,1
914,0
915,3
916,0
917,1
918,2
919,3
920,0
921,0
922,0
923,2
924,0
925,1
926,1
927,1
928,2
929,1
930,2
931,1
932,0
933,0
934,1
935,3
936,2
937,1
938,1
939,1
940,3
941,0
942,1
943,1
944,1
945,0
946,0
947,0
948,3
949,1
950,0
951,0
952,2
953,1
954,0
955,0
956,2
957,0
958,2
959,0
960,1
961,2
962,0
963,1
964,0
