0,0
1,0
2,1
3,0
4,3
5,0
6,2
7,0
8,0
9,2
10,1
11,0
12,1
13,2
14,0
15,0
16,2
17,1
18,0
19,1
20,1
21,1
22,1
23,1
24,0
25,2
26,0
27,1
28,0
29,1
30,1
31,0
32,1
33,2
34,0
35,1
36,2
37,0
38,2
39,3
40,1
41,0
42,2
43,0
44,3
45,1
46,0
47,1
48,1
49,0
50,0
51,1
52,2
53,1
54,0
55,2
56,0
57,1
58,1
59,2
60,1
61,2
62,1
63,0
64,0
65,4
66,0
67,3
68,1
69,1
70,1
71,1
72,2
73,1
74,0
75,2
76,4
77,3
78,0
79,1
80,3
81,1
82,2
83,0
84,1
85,1
86,1
87,1
88,0
89,1
90,0
91,0
92,1
93,1
94,0
95,2
96,1
97,0
98,1
99,0
100,0
101,2
102,0
103,2
104,1
105,0
106,1
107,0
108,0
109,3
110,1
111,1
112,1
113,0
114,2
115,0
116,1
117,2
118,0
119,2
120,1
121,0
122,3
123,0
124,2
125,0
126,2
127,0
128,1
129,2
130,0
131,1
132,1
133,1
134,0
135,1
136,2
137,1
138,0
139,2
140,2
141,1
142,1
143,1
144,1
145,1
146,1
147,3
148,0
149,2
150,1
151,0
152,0
153,0
154,1
155,1
156,1
157,0
158,1
159,2
160,0
161,0
162,1
163,2
164,2
165,2
166,0
167,1
168,2
169,1
170,1
171,6
172,1
173,1
174,2
175,0
176,0
177,4
178,0
179,2
180,2
181,1
182,1
183,2
184,0
185,2
186,0
187,0
188,2
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,0
197,1
198,1
199,0
200,0
201,1
202,2
203,2
204,1
205,0
206,0
207,0
208,2
209,2
210,4
211,1
212,0
213,0
214,1
215,2
216,0
217,0
218,4
219,1
220,0
221,1
222,1
223,2
224,1
225,3
226,1
227,1
228,1
229,0
230,0
231,1
232,2
233,1
234,2
235,2
236,0
237,0
238,0
239,2
240,1
241,2
242,2
243,3
244,1
245,1
246,1
247,0
248,0
249,3
250,3
251,2
252,0
253,2
254,2
255,0
256,0
257,3
258,0
259,1
260,0
261,1
262,0
263,0
264,0
265,3
266,1
267,1
268,0
269,0
270,0
271,0
272,0
273,1
274,3
275,1
276,1
277,1
278,0
279,1
280,2
281,1
282,1
283,1
284,2
285,0
286,1
287,0
288,0
289,1
290,0
291,3
292,1
293,3
294,0
295,1
296,1
297,1
298,1
299,0
300,1
301,0
302,2
303,1
304,3
305,2
306,0
307,0
308,2
309,2
310,1
311,1
312,1
313,1
314,0
315,0
316,1
317,2
318,1
319,0
320,0
321,2
322,0
323,1
324,0
325,0
326,0
327,0
328,2
329,0
330,1
331,0
332,0
333,1
334,5
335,1
336,1
337,1
338,1
339,0
340,1
341,1
342,0
343,2
344,1
345,0
346,0
347,2
348,1
349,1
350,1
351,1
352,0
353,2
354,0
355,2
356,0
357,0
358,2
359,0
360,1
361,1
362,2
363,3
364,1
365,1
366,0
367,1
368,1
369,1
370,0
371,1
372,2
373,1
374,0
375,0
376,1
377,1
378,1
379,1
380,0
381,1
382,2
383,1
384,1
385,0
386,1
387,1
388,1
389,3
390,0
391,1
392,0
393,0
394,3
395,1
396,0
397,1
398,2
399,2
400,1
401,0
402,1
403,0
404,0
405,1
406,3
407,1
408,2
409,3
410,0
411,1
412,0
413,1
414,2
415,1
416,1
417,0
418,2
419,1
420,1
421,1
422,3
423,0
424,1
425,1
426,0
427,2
428,1
429,2
430,2
431,2
432,1
433,0
434,1
435,0
436,2
437,0
438,0
439,1
440,0
441,1
442,2
443,1
444,0
445,1
446,2
447,1
448,3
449,2
450,0
451,0
452,1
453,1
454,2
455,1
456,0
457,0
458,1
459,0
460,2
461,1
462,0
463,0
464,1
465,1
466,0
467,0
468,0
469,0
470,4
471,3
472,0
473,2
474,0
475,2
476,0
477,2
478,0
479,3
480,0
481,1
482,2
483,0
484,1
485,0
486,0
487,2
488,1
489,0
490,0
491,1
492,0
493,0
494,1
495,1
496,5
497,0
498,1
499,4
500,0
501,2
502,2
503,1
504,1
505,4
506,1
507,0
508,1
509,2
510,1
511,1
512,0
513,0
514,0
515,2
516,2
517,0
518,0
519,0
520,0
521,0
522,1
523,1
524,0
525,1
526,0
527,1
528,1
529,1
530,0
531,1
532,1
533,3
